@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
0.201649,0.088291,0.249162,0.320166,0.37395,?,0.298112,?,0.256578,?,0.285528,0.317182,0.298998,0.323767,0.32757,0.351819,0.348001,?,0.172867,0.166239,0.080316,0.001329,?,0.003161,0.009997,0.012879,0.010405,0.009539,0.00796,0.006631,?,0.004855,0.00454,?,?,?,0.003425,0.002997,0.002411,0.002984,0.003531,0.009333,0.000766,0.000001,?,0.87649,?,0.274532,-0.067113,0.142281,?,?,0.011609,0.351791,0.157558,?,?,0.029042,0.14604,0.099148,?,1.959321,?,2.720429,?,4.620664,3.873523,?,3.026303,3.133648,?,2.958192,2.923382,?,2.561328,2.921128,2.871715,2.953482,2.710904,2.851222,2.918842,?,3.394186,12.790924,22.773221,?,14.516196,26.644219,0.156894,?,0.246822,0.322192,0.372857,0.337338,0.295831,0.295165,0.253709,0.252993,0.285045,0.320713,0.296482,?,0.325267,0.349253,0.347921,0.272334,?,0.135752,?,?,?,0.001066,0.017462,0.02489,0.101142,0.08503,0.040354,?,?,0.111486,?,0.078995,0.129417,?,0.178524,0.191395,0.209881,0.155873,0.087405,?,0.03701,0.898911,0.322986,0.593707,?,0.634072,?,?,0.525358,?,0.48325,0.507867,0.5369,0.530985,0.530391,0.526487,0.534479,?,?,0.626827,?,0.306256,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0.125,0,0,?,0,0,?,?,0,?,0,?,0,?,?,0,?,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,0.375,0,?,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0.125,0,?,0,0,0.125,0,0,0,0,?,0.125,0,0,0,0,0,0,0,0,0,?,0,0,?,?,?,36.875,19.258115,612.5,?,1,2,0,1,0,0,0,0,?,0,0,0,?,0,0,0,0,?,0,0,?
0.010945,0.068909,0.232022,0.318942,0.357071,?,0.280193,0.27345,?,?,?,?,?,0.325087,?,0.342117,0.337677,0.267062,?,?,?,0.002162,0.000248,0.002336,?,0.012387,0.009428,0.008329,0.006752,?,0.005163,?,0.004263,0.004361,0.004639,0.004177,0.003286,0.003241,0.002236,?,0.001142,0.00148,0.001007,?,2.498686,1.015471,0.275088,?,0.010016,0.12823,0.125591,-0.012462,0.140043,0.01267,?,?,0.112684,?,0.107995,0.022222,0.108612,?,?,4.132257,4.548579,?,10.199041,3.857227,2.746985,2.653169,2.956955,2.592458,?,2.76362,2.749924,2.714556,3.059306,3.027456,2.847058,2.695082,2.815095,2.71911,?,3.019224,34.804939,?,?,238.812752,0.004051,0.059437,0.231338,0.31865,?,0.321392,?,0.273734,?,?,0.272029,0.308515,0.289371,?,0.315711,0.343921,?,?,0.150913,?,0.06801,?,0.001066,0.001066,0.011997,0.042406,?,0.078902,?,?,?,?,?,?,0.111255,0.151543,0.143425,0.184785,0.220433,?,0.098501,0.075407,0.032803,0.102379,?,0.508843,0.705706,0.648414,0.574396,0.51826,0.477608,0.455739,0.432154,?,0.501975,0.520048,0.502798,0.502316,0.51104,?,0.386607,0.52897,0.42275,?,?,?,0,0,0,0,?,0,?,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,?,0,0,0,0,?,?,0,0,0,0,?,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,0,?,?,?,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,?,0,0,0,0,?,12.5,0.707107,23.5,2.12132,294.5,?,1,2,0,0,?,?,?,?,0,0,0,?,0,0,0,0,0,?,0,0,0
?,?,?,0.203542,0.254984,?,0.188228,?,?,0.164107,?,0.218677,0.212292,0.26777,0.309908,?,?,0.252612,?,?,0.057419,?,?,?,0.005178,0.007785,0.007059,?,0.004224,0.003777,?,0.002542,0.00249,0.003137,?,?,?,0.017095,0.028636,?,0.002758,0.001147,?,?,4.270081,1.794654,?,?,0.148075,0.16887,0.231638,0.186329,0.243518,0.217485,?,0.256014,0.652799,?,2.628895,?,?,?,?,2.114561,4.651125,?,?,7.661184,2.715376,2.931755,2.647305,2.809198,3.013595,2.898192,2.785623,2.745116,2.92569,?,4.079544,18.2263,?,8.340276,?,?,?,8.869567,28.716934,?,?,0.020605,0.129451,0.198849,0.25395,0.22433,0.188954,0.177158,0.151268,0.161928,0.181813,0.215487,0.209918,0.246015,?,0.27625,?,0.19041,0.113795,0.085291,0.048239,?,?,?,0.001066,0.023583,0.055788,?,?,0.035155,0.038869,0.021434,0.04402,?,0.084753,0.111102,0.097427,0.136375,0.144993,0.087042,?,0.034995,?,0.089498,0.177337,0.367677,?,0.496558,0.460197,0.441567,0.378178,0.342628,0.304062,?,?,?,?,1.331693,1.048883,?,1.607751,0.578939,0.28908,?,0.005187,0,0,0,0,?,0,0,0.25,0,0,0,?,?,0,0,0,?,0,?,0,0,0,0,?,?,0,0,0,0,?,0,?,0,?,0,?,?,0,?,0,0,0,0,0,0,0,0,?,0,?,0,0,0,?,0,?,0,0,0,?,0,?,0,0,?,0,0,0,0,0,0,0,0,?,?,0,0,0,0,?,0,?,?,0,0,0.25,0,0,?,0,0,0,0,0,0,0,0,?,?,71.75,145.284204,?,54.386349,?,?,?,2,0,0,?,0,?,0,?,?,0,0,1,0,0,0,0,?,0,?,0
0.02108,?,0.140761,?,0.265856,?,0.19695,?,?,0.16398,0.186406,0.22034,?,?,0.232282,?,?,0.179289,?,?,?,0.001086,0.000641,?,0.005282,0.007076,0.007096,0.005553,?,0.003642,0.002917,0.002397,0.002751,0.003018,0.00256,0.002407,?,0.001775,0.0015,?,0.000316,0.000198,0.000085,?,1.994917,0.927778,?,0.217956,?,0.156979,0.289069,0.227187,0.446246,0.161803,?,0.121028,?,0.050909,0.270856,?,-0.064255,0.128445,?,0.213366,?,10.670995,8.560667,3.307291,2.542841,2.76176,3.028554,?,3.022809,3.0115,2.882997,2.873168,2.859841,2.711149,2.985646,2.628519,3.093857,?,2.942005,3.077376,2.881403,2.744941,?,139.64394,0.010868,0.031026,0.13723,?,0.264656,0.227908,0.195198,0.183734,0.148945,?,?,?,0.204909,0.23281,0.23003,0.24189,0.235853,0.179724,0.103498,0.076941,0.045983,?,?,0.001066,?,?,?,0.02629,0.023119,0.038515,?,?,0.046674,0.054759,0.059859,0.097931,?,0.10144,?,?,?,0.0387,0.014041,0.180161,?,?,0.469065,?,0.443126,?,0.399385,?,0.32246,0.372858,0.406956,0.355307,0.36037,0.399128,0.370102,0.341899,0.278094,?,0.115937,0.071062,0.003358,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,?,0,0,0,0,?,0,0,?,?,?,?,0,0,0,0,?,0,0,0,0,?,0,0,?,?,0,?,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,?,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,2,0,0,0,0,0,?,0,0,?,0,0,0,0,0,0,?,?,?,0
0.013613,0.110595,0.282247,0.367656,?,?,0.339493,0.3216,?,0.295454,0.318338,0.350031,0.334578,0.378013,0.365512,0.395464,?,0.29803,0.152783,0.108432,0.062878,0.00127,0.000256,0.004425,0.010829,0.014313,?,?,0.008908,0.006872,0.005846,0.005665,0.005162,0.005236,0.005106,0.004521,0.004137,0.003302,0.002692,0.001655,0.000595,0.000271,0.000127,0.000001,?,0.552094,0.272328,0.136076,0.083202,0.07956,-0.107631,0.1622,0.168273,-0.045186,-0.035898,?,0.131763,?,?,0.078107,0.108793,?,0.282935,0.027943,?,6.866395,6.534389,?,3.256769,?,?,2.904376,2.730353,2.789452,2.7249,2.639606,?,?,2.503433,2.863075,2.84258,2.685343,3.151203,?,3.065627,2.635045,?,60.145875,0.006961,0.104965,?,0.365002,0.419437,0.370119,0.343747,0.31968,?,?,?,0.349859,0.330688,0.377951,0.369779,?,?,0.296918,?,0.108838,0.06258,?,0.001066,0.001066,0.033873,?,0.079465,0.06116,0.07821,?,?,0.106438,?,0.160998,?,0.178425,0.182828,0.263951,0.20794,0.179115,0.074751,0.065308,0.03419,0.089108,0.33,0.718019,0.696302,0.766791,0.667079,0.581621,0.577999,0.520764,?,0.565211,?,?,0.562923,0.543524,0.580283,0.52482,0.413643,?,0.153951,0.107408,0.011255,?,?,0,?,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,?,0,0,?,0,?,0,0,0,0,?,0,0,0,0,0,?,?,0,?,?,0,?,0,0,0,?,?,0,?,?,0,?,?,?,0,0,0,0,0,0,?,0,0,0,0,?,?,0,?,?,0,?,?,0,?,0,?,?,0,0,?,?,0,?,?,?,0,0,0,?,0,0,?,?,?,0,?,0,0,0,0,0,0,0,?,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,?
0.361069,?,0.522653,0.58258,0.638798,0.574825,?,0.537497,0.487694,0.482798,0.518964,0.573955,?,?,0.604947,0.660574,0.669332,0.619524,0.41981,0.336582,0.248033,0.030986,0.045064,0.014618,0.027271,?,0.019501,0.018194,0.017217,0.013884,?,0.010841,0.008987,0.010047,0.011057,0.008484,0.00823,0.00768,0.005995,0.008624,0.020618,?,0.006088,?,?,0.365117,?,0.148994,-0.138456,?,-0.039592,?,0.073849,-0.007003,0.12096,0.218015,0.05009,0.030705,0.069806,0.220832,?,2.304149,3.364389,?,1.928479,?,?,2.906534,2.723353,2.814261,2.863139,2.563994,?,?,2.954132,?,2.570347,?,3.352591,2.890291,3.180156,3.108078,?,19.244183,17.464586,?,7.755601,16.040598,0.328794,?,?,0.575741,?,?,0.51955,?,0.487291,0.481887,0.514974,0.56928,?,?,0.600403,0.658096,?,0.613126,?,0.297795,0.222975,0.022597,0.017735,0.010357,0.125897,0.140552,0.18634,?,0.156558,0.200336,0.201034,0.153193,0.295869,0.297283,?,?,0.324522,0.402266,0.43478,?,0.200527,0.188072,0.137191,1.272368,0.676472,1.034256,?,?,0.982949,?,0.858398,?,0.779708,0.77498,0.889791,0.880654,?,0.949157,0.964837,0.912577,?,1.320019,1.021709,0.663711,0.247135,?,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,?,0,0,0,0.071429,0,0,0,0,?,?,0,0,?,0,0,0,0,?,0,0,0,0,0,0,?,0.071429,0,0,0,?,?,0,0,0.071429,0.071429,0,0,0,?,?,0,0,?,0,0,0,?,0,?,?,0,?,0,0,0,0,0.071429,?,0,0,?,0,?,0.142857,?,0,?,?,0,0,0,0,?,?,0,14,20.928571,39.35643,30.428571,35.205519,?,1723.189899,?,2,0,1,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106261,0.232115,0.454775,0.555228,?,?,0.486577,0.467839,?,0.442369,0.476813,?,?,0.568244,?,0.635879,?,0.590721,0.358857,?,0.213338,?,?,0.010536,0.021995,0.023952,0.016561,?,0.014061,?,0.01016,?,0.00886,0.008625,0.008757,?,?,?,0.004734,?,0.002548,0.001493,0.001755,?,?,0.380936,0.167162,0.349115,0.203673,-0.18515,0.129609,0.000038,0.139529,-0.053307,-0.127165,?,?,?,-0.215785,0.02635,?,0.141562,0.133538,0.532113,2.088022,1.268911,?,?,?,3.168563,2.699961,3.209324,?,3.102302,2.856998,?,?,2.774069,2.992892,2.966779,?,?,?,?,?,?,?,5.652835,0.099206,0.221316,0.442689,0.557379,0.578852,0.547091,0.485062,0.46357,0.424134,0.447491,0.480367,?,0.521136,0.56894,?,0.636727,0.64962,?,0.358567,0.271777,?,?,?,0.001066,?,?,?,0.113775,?,0.108768,0.146937,?,0.209963,?,0.263113,0.2696,?,0.382706,0.407932,0.444324,0.227374,?,0.134518,0.413111,0.609629,?,1.14316,0.975072,0.944561,?,?,?,0.739132,?,0.810878,0.837616,?,0.760148,0.863007,0.823615,0.789786,?,0.434576,0.522256,?,?,0,0,?,?,0,0,0,0,0,0,0,?,0,?,?,?,0,0,?,?,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,?,0,?,?,0,?,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,?,?,?,0,0,0,?,0,?,0,0,0,0,?,0,?,0,0,0,?,0,0,0,?,?,0,?,0,0,0,2,0,?,?,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0
0.011675,0.041906,0.149359,?,0.268248,0.243612,0.213871,?,0.182588,0.188223,0.199999,0.239738,0.222167,0.253067,0.260337,0.275783,0.261979,0.198757,0.11422,0.085126,?,0.001117,0.000353,0.001113,?,0.008807,0.007731,0.006416,?,0.003771,0.003251,0.003015,?,0.003301,0.003058,?,0.004031,0.002421,0.001788,?,0.000418,0.000247,0.00011,0,3.114297,1.137298,0.444443,0.408883,0.097068,?,?,?,0.146608,?,?,?,0.265625,?,?,0.523161,?,0.229526,0.559578,0.279124,0.233271,8.440981,?,4.735376,2.860648,3.385589,?,2.787119,2.886123,2.886722,2.747926,?,3.146428,?,2.837117,?,10.226081,4.129819,2.613519,3.349018,4.766956,?,3.527818,89.943912,?,0.036056,0.141891,0.223507,0.269963,?,0.212137,0.207703,0.181491,0.184634,0.197917,0.236657,0.219584,0.248025,0.253927,0.27294,0.262343,?,0.11378,?,0.049638,?,0.001066,0.001066,0.001066,0.010018,?,0.020847,0.008793,0.060496,0.035142,0.055116,0.053165,0.068395,?,0.111929,0.133241,0.14535,0.151686,0.108289,0.056237,?,?,?,0.206837,0.393545,0.620448,0.539061,0.503696,0.448065,0.429876,0.348573,0.356529,0.371376,0.431384,0.414331,0.503961,0.65186,?,?,0.335342,?,0.149573,?,?,?,0,?,0,0,0,0,0,0,?,?,0,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,?,0,0,?,?,?,?,0,0,0,0,0,?,0,0,0,0,0,?,?,?,?,0,?,0,?,0,0,?,?,0,0,?,0,?,0,0,0,?,2,?,0,?,0,0,0,0,0,0,?,?,0,0,?,0,0,?,?,0
?,0.050885,0.170273,?,?,0.207951,0.18397,0.17402,?,?,?,0.127926,0.140871,0.195917,?,0.221715,0.229897,?,0.11022,0.078681,?,0.001092,?,?,0.006341,0.006165,0.005478,?,0.004337,0.003311,?,?,0.001401,0.001533,0.001586,?,0.001892,0.0015,?,?,0.000319,0.000164,0.000107,?,3.658239,0.908942,0.32966,?,?,0.146876,?,?,0.394201,0.594919,?,0.639106,0.723404,1.260586,0.35453,?,0.142066,?,?,?,?,14.358426,24.367665,3.82093,2.725548,?,2.866224,2.947652,?,3.392629,2.735546,3.865484,?,3.636515,4.662807,6.91697,3.2553,2.623034,3.055809,?,2.957342,2.98878,?,252.395399,0.002479,0.043985,0.165662,?,?,0.205819,0.180379,0.173355,?,0.102179,0.110292,0.122563,0.137343,0.191147,0.199408,0.220601,?,0.181712,0.109538,?,0.046748,0.001066,0.001066,?,?,?,0.006312,?,0.027281,0.010285,?,0.01585,0.026642,0.03183,0.042853,?,?,0.126274,0.137722,0.097696,0.059747,0.046148,0.02289,?,0.198534,0.404252,0.447834,0.440879,0.406073,0.447068,0.377134,0.261271,0.273597,?,0.297232,0.350225,0.531966,?,0.327185,0.344247,?,0.162307,0.117704,0.098916,?,?,0,0,0,0,?,?,0,0,0,?,0,0,0,?,0,?,0,0,0,?,?,0,0,0,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,?,0,0,0,?,0,?,?,?,0,0,0,0,?,0,0,?,0,0,0,0,?,0,?,?,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,?,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0
0.047171,0.133561,0.294581,0.308261,0.340104,0.322197,0.309229,0.314784,0.260343,0.254615,0.310809,0.364306,?,0.551721,?,0.512822,0.540707,0.508941,0.32127,0.219826,0.127251,0.004084,0.001829,?,?,0.011459,0.00908,?,0.008242,0.00665,0.005468,?,0.005177,?,?,0.00812,0.006492,0.009456,?,?,?,0.000953,0.000397,0.000012,1.325846,0.636838,?,?,0.257494,-0.01189,0.026078,0.104674,0.255194,0.049112,?,0.416698,?,?,0.139607,3.558586,0.938373,0.537757,1.07011,?,?,1.629685,4.734365,3.327787,2.817155,3.056438,2.933222,?,?,?,?,2.534949,2.560964,3.256127,3.057416,2.876704,3.123881,31.735166,6.754968,?,?,?,?,6.130082,?,0.125045,?,0.299335,0.336887,0.320185,?,?,0.255973,0.251985,0.309131,?,0.410551,?,0.532699,0.504814,0.536851,0.50629,?,0.219644,?,0.002899,0.001066,0.001066,0.016693,0.044551,0.087172,0.077307,?,0.071288,0.079126,0.090269,0.140808,?,0.180984,0.309017,0.318591,?,?,0.257754,0.189896,0.127114,0.077435,0.227347,?,0.619185,0.65318,0.620675,0.551059,?,0.574798,?,0.435573,0.507455,?,0.683158,0.843585,0.852762,1.447374,?,0.837466,?,0.336814,?,0.021875,0,0,0,?,0,0,?,0,0,0,?,0,0,0,?,0,?,0,0,0,?,0,?,0,0,0,0,0,0,0,0,?,0,?,?,0,?,0,0,0,?,0,?,0,0,?,0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,?,0,?,0,0,?,?,0,?,0,0,0,0,0,?,0,0,?,0,0,0,0,0,?,0,0,0,0,0,?,?,?,?,0,0,?,4,0,0,?,0,0,0,0,0,0,0,?,?,0,0,0,0,?,0,0
